ï»¿PlantID,Site,Easting,Northing,Operator,Sector, Emission ,Region,Latitude,Longitude
13059,"40 Bank Street, Canary Wharf",537568,180041,Canary Wharf Group plc,Construction,12.25394182,England,51.50256950368164,-0.019366452849925362
8249,Kemsley Mill CHP,591848,166167,E.ON UK CHP Ltd,"Paper, printing & publishing industries",89015.66086,England,51.362164588795366,0.7543339079139735
8546,Wissington,566450,297150,British Sugar Plc,"Food, drink & tobacco industry",84847.56218,England,52.54675362071568,0.45330620048799275
8550,Bury St Edmunds,586430,265310,British Sugar Plc,"Food, drink & tobacco industry",59256.51465,England,52.25436807670089,0.7299021070607312
11745,Saddlebow Paper Mill,561410,317180,Palm Paper Ltd,"Paper, printing & publishing industries",49456.64712,England,52.72817786548485,0.3888335513364062
11954,Partington Papermill,372814,392395,SAICA Containerboard UK Ltd,"Paper, printing & publishing industries",46827.39682,England,53.42763786691373,-2.410602825093742
8540,Trafford Park,378200,397800,Cargill Plc,"Food, drink & tobacco industry",42193.4055,England,53.47647108654996,-2.329924232910167
8248,Port of Liverpool CHP,333250,395550,E.ON UK CHP Ltd,Commercial,41240.40374,England,53.45246049765014,-3.006622079015002
43106,Battersea Power Station,528795,177580,ENGIE Urban Energy Ltd,Construction,497.4377482,England,51.48251848981998,-0.1465880425719249
8547,Newark,479170,355190,British Sugar Plc,"Food, drink & tobacco industry",25673.85716,England,53.08806428822027,-0.8193590183479506
13050,Silvertown,542250,180250,T&L Sugars Ltd,"Food, drink & tobacco industry",23700.4307,England,51.50328959798106,0.04812859246838386
8551,Cantley,638180,303640,British Sugar Plc,"Food, drink & tobacco industry",23210.61835,England,52.578369962161595,1.513972659774667
11113,Nechells,409350,288650,Smurfit Kappa UK Ltd,"Paper, printing & publishing industries",21041.25045,England,52.495679399062034,-1.863709863890752
14395,Smurfitt Kappa Townsend Hook,570760,161780,Smurfitt Kappa UK Ltd,"Paper, printing & publishing industries",20871.32229,England,51.32948032363791,0.44963693931269005
40464,Millerhill Recycling & Energy Recovery Centre,332240,670755,FCC Waste Services (UK) Limited,Commercial,19284.60125,Scotland,55.92507651642661,-3.085928251875308
9065,Girvan Distillery,220250,599750,William Grant & Sons Distillers Ltd,"Food, drink & tobacco industry",18676.28558,Scotland,55.25905259680166,-4.83008988052673
8769,Erith,550500,179300,Archer Daniels Midland Erith Ltd,"Food, drink & tobacco industry",18362.42499,England,51.492619124426035,0.16649984571756402
43224,Milton Keynes Waste Recovery Park,481106,241698,AmeyCespa Limited,Commercial,14100.41268,England,52.06772497447299,-0.8182083023867233
1645,Wolverhampton,391600,299900,MES Environmental Ltd,Commercial,13535.47234,England,52.59682675859126,-2.1254442658750676
14425,Banbury,445282,241541,Jacobs Douwe Egberts OPS GB Ltd,"Food, drink & tobacco industry",13144.8438,England,52.070393640942314,-1.3407907623757132
8739,Prudhoe Mill,409500,563800,SCA Hygiene Products UK Ltd,"Paper, printing & publishing industries",12853.01297,England,54.96873349821972,-1.8531407022519306
13063,Portsmouth Naval Base,463600,100800,BAE Systems Surface Ships Ltd,Commercial,11923.91913,England,50.80327620247396,-1.0988220689630923
40724,Stoneywood Mill,389789,810831,Arjowiggins Scotland Ltd,"Paper, printing & publishing industries",11887.57978,Scotland,57.188172029985964,-2.170574406968648
8292,Blackburn Paper Mill CHP,364610,424750,ScottishPower Generation Ltd,"Paper, printing & publishing industries",11861.15981,England,53.71795295129811,-2.537742799019223
40529,Glenfiddich Distillery,332640,840886,William Grant & Sons Distillers Ltd,"Food, drink & tobacco industry",11366.52823,Scotland,57.45325137704377,-3.124175746090258
8029,Workington Mill,300475,531230,Iggesund Paperboard (Workington) Ltd,"Paper, printing & publishing industries",11156.15779,England,54.66628519783714,-3.54459682102557
14207,Purfleet,556870,177550,Pura Foods Ltd,"Food, drink & tobacco industry",10490.5596,England,51.47516630024705,0.25740533300996793
14023,Bridgend Paper Mill,287800,187330,Northwood & Wepa Ltd,"Paper, printing & publishing industries",10218.18223,Wales,51.5736363131845,-3.620424504515716
8715,Wigan,354700,406300,H J Heinz,"Food, drink & tobacco industry",10033.26104,England,53.55136425852475,-2.685205289533748
8421,Barrow Mill,319660,472720,Kimberly-Clark Ltd,"Paper, printing & publishing industries",9900.385437,England,54.14400373539374,-3.231375314758414
14446,Cameronbridge Distillery,334600,700000,Diageo Scotland Ltd,"Food, drink & tobacco industry",9795.204614,Scotland,56.188113807602356,-3.055321161770779
8517,Burneside Mills,350600,495880,James Cropper Plc,"Paper, printing & publishing industries",9607.511305,England,54.3560437939276,-2.7616188737668255
13706,Alba Proteins,350086,529648,Omega Proteins Ltd,"Food, drink & tobacco industry",9510.639175,England,54.65943526154494,-2.775252723424698
8688,Scarborough,504900,483600,McCain Foods (GB) Ltd,"Food, drink & tobacco industry",9447.008525,England,54.237362873041576,-0.3919944994946237
8295,Burton Latimer,488913,274853,Weetabix Ltd,"Food, drink & tobacco industry",9085.076945,England,52.364527159008226,-0.6956476834195853
8328,Stoke Bardolph,463760,341580,Chettles Ltd,"Food, drink & tobacco industry",9015.390199,England,52.96779844392365,-1.052093308738618
8687,Whittelsey,523800,297400,McCain Foods (GB) Ltd,"Food, drink & tobacco industry",8818.225361,England,52.56036004878418,-0.17517908209629823
14402,Nestle York,460500,453800,NestlÃÆÃÂ© UK Ltd,"Food, drink & tobacco industry",8735.143606,England,53.976731765767724,-1.0790521388335337
13700,Leicester,456277,308055,Walkers Snack Foods Ltd,"Food, drink & tobacco industry",8701.451231,England,52.66729522712347,-1.169261836344479
13761,Tweed Valley Maltings,398724,651978,Simpsons Malt Ltd,"Food, drink & tobacco industry",8581.995338,England,55.76115325956444,-2.021901108078464
11386,North British Distillery,322824,672552,North British Distillery Co Ltd,"Food, drink & tobacco industry",8267.142254,Scotland,55.939797923887994,-3.2370883497738214
11433,Glenochil,285080,696020,Kerry Ingredients (UK) Ltd,"Food, drink & tobacco industry",8053.846222,Scotland,56.14299271701993,-3.8511042719310553
13746,Bury St Edmunds Maltings,585993,265121,Pauls Malt Ltd,"Food, drink & tobacco industry",7800.847721,England,52.25281860291848,0.7234036045351361
40272,Overton Mill,451736,150947,Portals De La Rue Ltd,"Paper, printing & publishing industries",7800.080392,England,51.25534888843252,-1.2600243997866598
11122,Tissue and Towel Plant,378750,397810,SCA Hygiene Products Manchester Ltd,"Paper, printing & publishing industries",7638.524553,England,53.47658357654919,-2.321638317789695
14215,Royal Forest Factory,357337,209938,Lucozade Ribena Suntory Ltd,"Food, drink & tobacco industry",7507.085915,England,51.786463721866575,-2.619900288869506
8066,Leicester,462500,307800,LPC Group Plc,"Paper, printing & publishing industries",7264.374736,England,52.664322736511416,-1.0773022763513544
40258,Tawd Mill,349125,404110,Essity UK Ltd,"Paper, printing & publishing industries",6931.574875,England,53.53116975364176,-2.7689865966392384
7971,Manchester,379040,395650,Kellogg Co of Great Britain Ltd,"Food, drink & tobacco industry",6919.513748,England,53.45718049958256,-2.3171241541993153
8974,Lydney,363200,202300,Glatfelter UK Ltd,"Paper, printing & publishing industries",6813.013598,England,51.7182104681085,-2.5340959892452637
9645,Kellogg Trafford Park,379000,395600,Elyo Industrial Ltd,"Food, drink & tobacco industry",6640.315211,England,53.456729481362956,-2.317723185367703
40695,Market Drayton Dairy,365397,333408,Muller UK & Ireland Group LLP,"Food, drink & tobacco industry",6597.648251,England,52.896994264745864,-2.5158213953200064
8286,NestlÃÆÃÂ© Tutbury,421660,329650,NestlÃÆÃÂ© UK Ltd,"Food, drink & tobacco industry",6537.412178,England,52.86390212107028,-1.6797114403465714
8627,Heathrow Airport,507400,176700,Heathrow Airport Ltd,Commercial,6529.170914,England,51.47907200592253,-0.4548366941099851
8052,Bromborough,334950,383590,Cereal Partners UK,"Food, drink & tobacco industry",6506.85393,England,53.34518605141584,-2.978556913694877
14658,Newport,454717,84542,Glasshouse Generation Ltd,"Agriculture, forestry & fishing",6380.341724,England,50.657992252428066,-1.2272751125381518
9590,Speke,341020,383610,Prinovis Liverpool Ltd,"Paper, printing & publishing industries",6251.391693,England,53.346078724104224,-2.887397822758302
13954,"Dales Voe Decommissioning Facility, Shetland",445798,1145604,Veolia ES UK Limited,Construction,93.28058182,Scotland,60.19226587958209,-1.1759400893264635
8138,Northfleet Mill,562700,174400,Kimberly Clark,"Paper, printing & publishing industries",6245.837127,England,51.44522150493689,0.3398303618502776
14448,RF Brookes Rogerstone Park,325300,189500,Solway Foods Ltd,"Food, drink & tobacco industry",6153.853415,Wales,51.59936840414487,-3.079896853502241
8741,Oakenholt Paper Mill,326270,371650,SCA Hygiene Products UK Ltd,"Paper, printing & publishing industries",6102.58176,Wales,53.236740342301296,-3.106134981662988
40694,King George Dock,514215,429174,AAK International,"Food, drink & tobacco industry",6087.101793,England,53.74643553364061,-0.2695368133417578
14195,Europa Nursery Energy Centre,629750,158900,P3P Energy Management Ltd,"Agriculture, forestry & fishing",6025.185706,England,51.28287913745249,1.2931944306252963
14975,Arla Foods Westbury,385590,152136,Arla Foods Ltd,"Food, drink & tobacco industry",5989.175285,England,51.26819203982438,-2.2079303509281214
14659,Arreton Valley Nurseries,454717,84542,Harvest Generation Services Ltd,"Agriculture, forestry & fishing",5858.718717,England,50.657992252428066,-1.2272751125381518
9621,Wisbech,546503,308463,Lamb Weston/Meijer UK Ltd,"Food, drink & tobacco industry",5851.132094,England,52.65411063992677,0.16438388538568743
43081,Dinnington Site A,451906,386502,Walker & Son (Hauliers) Ltd,Construction,200.0313464,England,53.37283694035939,-1.221300282621448
43082,Dinnington Site B,451906,386502,Robin Hood Airport Developments Ltd,Construction,97.14132818,England,53.37283694035939,-1.221300282621448
40536,Baglan,273810,193160,Sofidel UK Ltd,"Paper, printing & publishing industries",5659.184111,Wales,51.62306865919829,-3.824293159227341
7623,Stourton,433150,429840,Arla Foods Ltd,"Food, drink & tobacco industry",5606.454545,England,53.76386251046103,-1.498610090015085
8389,Waterhouse Mills,349700,479800,Billerud Beetham Ltd,"Paper, printing & publishing industries",5562.286525,England,54.211454241376984,-2.772755540700796
11703,Newcastle Upon Tyne,426450,572170,Entek International Ltd,Electrical engineering,5543.181818,England,55.04333832027736,-1.587615075601642
8707,Romiley,394750,390350,Preston Board & Packaging,"Paper, printing & publishing industries",5534.583715,England,53.40993567809765,-2.0804423575759783
9447,Great Ryburgh Maltings,595640,327360,Crisp Malting Group Ltd,"Food, drink & tobacco industry",5522.727273,England,52.80828887286984,0.9011641093224454
11380,Duns,385400,656150,Ahlstrom Chirnside Ltd,"Paper, printing & publishing industries",5438.737669,Scotland,55.798416712733896,-2.234447104992175
14703,Artigarvan Site,53104,564621,LacPatrick Dairies (NI) Ltd,"Food, drink & tobacco industry",5404.950131,Northern Ireland,54.85571493526988,-7.407622039110526
14670,Stonehouse,380059,205975,Muller UK & Ireland Group LLP,"Food, drink & tobacco industry",5403.713078,England,51.75210865128226,-2.2902712309698012
14405,Stubbins Mill,379100,417900,SCA Hygiene Products UK Ltd,"Paper, printing & publishing industries",5389.65195,England,53.65716992413965,-2.317716547647167
13464,Glasgow,259802,663949,Chivas Brothers Ltd,"Food, drink & tobacco industry",5365.871324,Scotland,55.848305540001675,-4.240875799143045
9543,Levenshulme,387930,393140,United Biscuits UK Ltd,"Food, drink & tobacco industry",5356.636364,England,53.43490013106928,-2.183144846423708
8084,Magor Brewery,341600,187600,Interbrew UK Ltd,"Food, drink & tobacco industry",5354.924528,Wales,51.58421613560686,-2.844275789645662
13257,Leslie,324821,701355,Fourstones Paper Mill Co Ltd,"Paper, printing & publishing industries",5075.760305,Scotland,56.19883980346166,-3.2132285930867255
11986,Staverton,385783,160943,Cereal Partners UK,"Food, drink & tobacco industry",5042.310821,England,51.34738685194979,-2.2055178640820654
8995,Dungannon,93213,521509,Moy Park Ltd,"Food, drink & tobacco industry",5008.627268,Northern Ireland,54.49580963320446,-6.7398260754623065
40293,The Glenlivet Distillery,319493,828695,Chivas Brothers Ltd,"Food, drink & tobacco industry",4917.458433,Scotland,57.341630199112636,-3.339201258622776
40725,Drungans,297316,576211,Penspen Ltd,Commercial,4902.81987,Scotland,55.06970793692987,-3.609576797815691
14416,Shobnall Maltings,425080,324290,Soufflet Malt UK Ltd,"Food, drink & tobacco industry",4876.049141,England,52.815572142651455,-1.6293229180925672
14493,Jacobs Bakery,336990,396030,United Biscuits (UK) Ltd,"Food, drink & tobacco industry",4827,England,53.45723567571974,-2.9504083823914837
8049,Burton Brewery,424660,323100,Coors Brewers Ltd,"Food, drink & tobacco industry",4754.402697,England,52.804894191880805,-1.635643812995538
40421,Caw House,428230,490060,Cawingredients Ltd,"Food, drink & tobacco industry",4688.454545,England,54.305369215400624,-1.567666100663004
11041,Craigavon,113040,514454,Moy Park Ltd,"Food, drink & tobacco industry",4659.545455,Northern Ireland,54.44419900735331,-6.427804271555128
13262,Knockmore Hill,134583,519964,Contourglobal Solutions (NI) Ltd,"Food, drink & tobacco industry",4613.888048,Northern Ireland,54.50529782071397,-6.101435185020378
14682,Hazel Grove,390633,386651,Nexperia UK Ltd,Electrical engineering,4533.424582,England,53.376629160352834,-2.1422641663112616
8435,Cedar Maltings,606300,257600,Muntons Plc,"Food, drink & tobacco industry",4433.780037,England,52.17806402278806,1.0158982970982755
8222,Wrexham,338858,350433,Kellogg Co of Great Britain Ltd,"Food, drink & tobacco industry",4334.273032,Wales,53.04764741653054,-2.9135052088372615
7538,Chirnside,385058,656266,Dalkia Utilities Services Plc,"Paper, printing & publishing industries",4315.090909,Scotland,55.79944842856976,-2.239908546466127
8083,Samlesbury Brewery,359486,429649,Interbrew UK Ltd,"Food, drink & tobacco industry",4293.453938,England,53.761609075961026,-2.616026014438599
40699,Chartham Paper Mill,610765,154929,Arjowiggins Chartham Mill Ltd,"Paper, printing & publishing industries",4279.072988,England,51.25455799446339,1.0190373539709257
13705,Erlings Works,408462,433332,Omega Proteins Ltd,"Food, drink & tobacco industry",4259.417427,England,53.79622894043604,-1.8730182479824402
8285,Nestle Purina Wisbech,545800,309300,Nestle Purina Petcare Ltd,"Food, drink & tobacco industry",4147.238269,England,52.66181895101526,0.15436887637440147
13626,Dumfries,300400,575500,Dundas Chemical Company (Mosspark) Ltd,"Food, drink & tobacco industry",4143.384635,Scotland,55.06394995228799,-3.5610526867726486
13263,Long Sutton,545090,322320,Princes Ltd,"Food, drink & tobacco industry",4089.855221,England,52.77897149006557,0.14962346446250405
9653,Greenock,223406,675994,National Semiconductor (UK) Ltd,Electrical engineering,3972.717545,Scotland,55.944444189228776,-4.829358521997961
7587,Crick,458399,273638,Butchers Pet Care Ltd,"Food, drink & tobacco industry",3966.134182,England,52.35770035081172,-1.1439189259960925
14966,Globe Industrial Power Station,393989,396987,UK Power Reserve Ltd,Commercial,3804.255464,England,53.469583968108125,-2.0920194270742227
13745,Stainland,406935,418965,Sonoco Cores and Paper Ltd,"Paper, printing & publishing industries",3765.17418,England,53.66712001616546,-1.8965166104694742
9064,Irvine,233590,635210,UPM-Kymmene (UK) Ltd,"Paper, printing & publishing industries",3735.096161,Scotland,55.582027244790176,-4.641602969004032
14674,Dalston,337290,550765,NestlÃÆÃÂ© UK Ltd,"Food, drink & tobacco industry",3685.472618,England,54.847744162277266,-2.9781441426419892
14954,London,529884,183059,The Francis Crick Institute Ltd,Commercial,3638.158702,England,51.53150760868859,-0.1288980194201273
8788,Heathrow Airport,507550,176750,British Airways Plc,Commercial,3624.375063,England,51.47949294806305,-0.45266233987714594
14436,Burstwick CHP,485400,430100,Growth Power Ltd,"Agriculture, forestry & fishing",3620.901275,England,53.760266611928785,-0.7060850122765779
14828,Slough Chocolate Factory,495100,181550,MARS Chocolate UK Ltd,"Food, drink & tobacco industry",3579.713455,England,51.524867308830224,-0.6305922439500629
14200,Billingham,447560,524035,KP Snacks Ltd,"Food, drink & tobacco industry",3574.397225,England,54.609246800058784,-1.265179084111141
8184,John Smith's Brewery,448500,443190,Scottish Courage Ltd,"Food, drink & tobacco industry",3504.959446,England,53.882641952458826,-1.26367573504535
11440,Lurgan,122225,515425,Huhtamaki (Lurgan) Ltd,"Paper, printing & publishing industries",3409.308172,Northern Ireland,54.45800340538028,-6.287485193376646
9606,Felinfach,251850,257600,Volac International Ltd,"Food, drink & tobacco industry",3382.173469,Wales,52.196671789874266,-4.169025026900835
13258,Wisbech,546464,310185,Princes Ltd,"Food, drink & tobacco industry",3363.996101,England,52.66959034233744,0.16457210358107568
40762,Shotton Mill,330500,371500,Shotton Mill Ltd,"Paper, printing & publishing industries",3359.642389,Wales,53.23596356929752,-3.0427371106475603
8989,Dunmanbridge,95449,539996,Dalefarm Dairies Ltd,"Food, drink & tobacco industry",3356.095522,Northern Ireland,54.66273243553654,-6.724580738711155
40103,Enfield,536640,197160,Warburtons Ltd,"Food, drink & tobacco industry",3316.363636,England,51.65662607282757,-0.026073357762483852
43136,Bridgewater Diary,330050,133710,Muller UK and Ireland Group LLP,"Food, drink & tobacco industry",3296.722909,England,51.098409984785306,-3.000344254451261
8185,Royal Brewery,384030,396020,Scottish Courage Ltd,"Food, drink & tobacco industry",3292.456519,England,53.46068218423465,-2.241994683040355
11966,Disley Mill,398000,385300,Disley Tissue Ltd,"Paper, printing & publishing industries",3290.564918,England,53.36456640688104,-2.031517962697677
5219,Belfast,145940,532205,John Thompson & Sons Ltd,"Food, drink & tobacco industry",3272.727273,Northern Ireland,54.620863470475484,-5.937046880929126
14400,Northampton Brewery,475270,259920,Carlsberg Supply Chain UK Ltd (CSC),"Food, drink & tobacco industry",3242.806958,England,52.23234166486723,-0.8992973016277216
8850,Bridgend,292000,178900,Sony UK Technology Centre,Electrical engineering,3224,Wales,51.49868791498655,-3.5572549376637954
12330,Dalton Airfield,441760,475290,Wagg Foods Ltd,"Food, drink & tobacco industry",3197.727273,England,54.1717112991415,-1.3618007929376605
8807,Hern Hill Nursery,607612,162701,S&A Produce (UK) Ltd,"Agriculture, forestry & fishing",3187.881933,England,51.32550362104478,0.978433447459673
40171,Burton Latimer,489470,275700,Alpro (UK) Ltd,"Food, drink & tobacco industry",3173.239909,England,52.37204926681148,-0.6872442655475943
9519,Wakefield,431600,424800,Coca-Cola Enterprises Ltd,"Food, drink & tobacco industry",3170.545091,England,53.7186603342471,-1.5226352741737819
40528,Chesterfield Paper Mill,437275,370675,Northwood Tissue (Chesterfield) Ltd,"Paper, printing & publishing industries",3163.649476,England,53.231810850558404,-1.4430483085914982
40533,Roseisle Complex,312265,865505,Diageo Scotland Ltd,"Food, drink & tobacco industry",3125.256627,Scotland,57.670832475275304,-3.4725023302026745
13070,Sheffield,433900,390100,Kraft Foods UK Ltd,"Food, drink & tobacco industry",3035.237174,England,53.406634490469266,-1.491536313927596
13069,Marlbrook,351250,253650,Kraft Foods UK Ltd,"Food, drink & tobacco industry",3025.710974,England,52.178937249840224,-2.714365074264492
2719,Dumfries,298900,578700,Gates Power Transmission Ltd,Electrical engineering,3016.250455,Scotland,55.09239092049228,-3.5856663927484806
40532,Burghead Maltings,311310,868949,Diageo Scotland Ltd,"Food, drink & tobacco industry",2977.605595,Scotland,57.7015695295558,-3.489775120868181
11108,Ambrosia Creamery,239560,84980,Premier Foods Group Ltd,"Food, drink & tobacco industry",2923.599963,England,50.64236386886348,-4.270472569465742
40361,Station Road Site,605150,294939,Banham Poultry (2018) Ltd,"Food, drink & tobacco industry",2905.909091,England,52.51371253016228,1.0218924159182463
8369,Stretford,378800,395500,Kellogg Co of Great Britain Ltd,"Food, drink & tobacco industry",2904.122615,England,53.45582259481034,-2.3207283176220743
8841,Newport,329300,185700,International Rectifier Newport Ltd,Electrical engineering,2894.137533,Wales,51.56572389852107,-3.021389520728102
8934,Runcorn,356200,379900,Diageo Great Britain Ltd,"Food, drink & tobacco industry",2893.144636,England,53.31421107589231,-2.6588851319075686
11736,Melton Mowbray,475500,319100,Mars Petcare UK Ltd,"Food, drink & tobacco industry",2892.032449,England,52.76423426024533,-0.8825269342627333
14214,Lancaster,348400,463750,Sofidel UK Ltd,"Paper, printing & publishing industries",2879.786163,England,54.067090075770196,-2.7899359789046945
14948,Riverdale Data Centre,538208,175601,CIB Properties Ltd,Commercial,2872.575935,England,51.46251536080818,-0.011887602133001631
9058,Stranraer,206300,559900,Caledonian Cheese Co Ltd,"Food, drink & tobacco industry",2871.458924,Scotland,54.8961788147695,-5.022170472265458
8026,Delyn Mill,323600,373500,Kimberly-Clark Ltd,"Paper, printing & publishing industries",2837.632525,Wales,53.25298831580881,-3.1465747220789853
11111,Worksop,457377,380518,Premier Foods Group Ltd,"Food, drink & tobacco industry",2830.467851,England,53.31849049775312,-1.1401615577820237
40244,Tollcross Road Site,263364,663431,United Biscuits Ltd,"Food, drink & tobacco industry",2743.090909,Scotland,55.84467733248836,-4.183768120530037
11490,Caledonian Brewery,260500,665200,InBev UK Ltd,"Food, drink & tobacco industry",2734.500382,Scotland,55.85973956978888,-4.230380144791692
9714,Dailuaine Distillery,323266,841034,Diageo Distilling Ltd,"Food, drink & tobacco industry",2727.272727,Scotland,57.453090883577524,-3.2803939547970384
14355,Forest Gate,540520,184790,Hovis Ltd,"Food, drink & tobacco industry",2727.272727,England,51.54451757389492,0.0250289789828694
9093,Gatwick,527500,140500,Gatwick Airport Ltd,Commercial,2727.272727,England,51.149567454992095,-0.1784746304875897
7751,Halesworth,640260,278910,Bernard Matthews Foods Ltd,"Food, drink & tobacco industry",2727.272727,England,52.355557230939944,1.526808042829672
12387,Hull,510730,432310,Greencore Grocery,"Food, drink & tobacco industry",2727.272727,England,53.77536085869862,-0.3212341739189441
